"agency_cd","location_id","datetime","param_cd","param_att","value"
"CDEC","KWK",2011-03-29 18:30:00,"01","river stage","27.76"
"CDEC","KWK",2011-03-29 18:45:00,"01","river stage","27.85"
"CDEC","KWK",2011-03-29 19:00:00,"01","river stage","27.85"
"CDEC","KWK",2011-03-29 19:15:00,"01","river stage","27.78"
"CDEC","KWK",2011-03-29 19:30:00,"01","river stage","27.78"
"CDEC","KWK",2011-03-29 19:45:00,"01","river stage","27.69"
"CDEC","KWK",2011-03-29 20:00:00,"01","river stage","27.80"
"CDEC","KWK",2011-03-29 20:15:00,"01","river stage","27.73"
"CDEC","KWK",2011-03-29 20:30:00,"01","river stage","27.85"
"CDEC","KWK",2011-03-29 20:45:00,"01","river stage","27.75"
"CDEC","KWK",2011-03-29 21:00:00,"01","river stage","27.67"
"CDEC","KWK",2011-03-29 21:15:00,"01","river stage","27.73"
"CDEC","KWK",2011-03-29 21:30:00,"01","river stage","27.69"
"CDEC","KWK",2011-03-29 21:45:00,"01","river stage","27.67"
"CDEC","KWK",2011-03-29 22:00:00,"01","river stage","27.71"
"CDEC","KWK",2011-03-29 22:15:00,"01","river stage","27.68"
"CDEC","KWK",2011-03-29 22:30:00,"01","river stage","27.67"
"CDEC","KWK",2011-03-29 22:45:00,"01","river stage","27.69"
"CDEC","KWK",2011-03-29 23:00:00,"01","river stage","27.73"
"CDEC","KWK",2011-03-29 23:15:00,"01","river stage","27.70"
"CDEC","KWK",2011-03-29 23:30:00,"01","river stage","27.72"
"CDEC","KWK",2011-03-29 23:45:00,"01","river stage","27.71"
"CDEC","KWK",2011-03-30 00:00:00,"01","river stage","27.64"
"CDEC","KWK",2011-03-30 00:15:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 00:30:00,"01","river stage","27.66"
"CDEC","KWK",2011-03-30 00:45:00,"01","river stage","27.60"
"CDEC","KWK",2011-03-30 01:00:00,"01","river stage","27.68"
"CDEC","KWK",2011-03-30 01:15:00,"01","river stage","27.69"
"CDEC","KWK",2011-03-30 01:30:00,"01","river stage","27.66"
"CDEC","KWK",2011-03-30 01:45:00,"01","river stage","27.65"
"CDEC","KWK",2011-03-30 02:00:00,"01","river stage","27.60"
"CDEC","KWK",2011-03-30 02:15:00,"01","river stage","27.66"
"CDEC","KWK",2011-03-30 02:30:00,"01","river stage","27.67"
"CDEC","KWK",2011-03-30 02:45:00,"01","river stage","27.69"
"CDEC","KWK",2011-03-30 03:00:00,"01","river stage","27.64"
"CDEC","KWK",2011-03-30 03:15:00,"01","river stage","27.63"
"CDEC","KWK",2011-03-30 03:30:00,"01","river stage","27.68"
"CDEC","KWK",2011-03-30 03:45:00,"01","river stage","27.61"
"CDEC","KWK",2011-03-30 04:00:00,"01","river stage","27.58"
"CDEC","KWK",2011-03-30 04:15:00,"01","river stage","27.68"
"CDEC","KWK",2011-03-30 04:30:00,"01","river stage","27.65"
"CDEC","KWK",2011-03-30 04:45:00,"01","river stage","27.64"
"CDEC","KWK",2011-03-30 05:00:00,"01","river stage","27.65"
"CDEC","KWK",2011-03-30 05:15:00,"01","river stage","27.66"
"CDEC","KWK",2011-03-30 05:30:00,"01","river stage","27.62"
"CDEC","KWK",2011-03-30 05:45:00,"01","river stage","27.62"
"CDEC","KWK",2011-03-30 06:00:00,"01","river stage","27.62"
"CDEC","KWK",2011-03-30 06:15:00,"01","river stage","27.60"
"CDEC","KWK",2011-03-30 06:30:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 06:45:00,"01","river stage","27.62"
"CDEC","KWK",2011-03-30 07:00:00,"01","river stage","27.57"
"CDEC","KWK",2011-03-30 07:15:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 07:30:00,"01","river stage","27.65"
"CDEC","KWK",2011-03-30 07:45:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 08:00:00,"01","river stage","27.68"
"CDEC","KWK",2011-03-30 08:15:00,"01","river stage","27.64"
"CDEC","KWK",2011-03-30 08:30:00,"01","river stage","27.60"
"CDEC","KWK",2011-03-30 08:45:00,"01","river stage","27.53"
"CDEC","KWK",2011-03-30 09:00:00,"01","river stage","27.57"
"CDEC","KWK",2011-03-30 09:15:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 09:30:00,"01","river stage","27.68"
"CDEC","KWK",2011-03-30 09:45:00,"01","river stage","27.53"
"CDEC","KWK",2011-03-30 10:00:00,"01","river stage","27.52"
"CDEC","KWK",2011-03-30 10:15:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 10:30:00,"01","river stage","27.63"
"CDEC","KWK",2011-03-30 10:45:00,"01","river stage","27.62"
"CDEC","KWK",2011-03-30 11:00:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 11:15:00,"01","river stage","27.66"
"CDEC","KWK",2011-03-30 11:30:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-30 11:45:00,"01","river stage","27.60"
"CDEC","KWK",2011-03-30 12:00:00,"01","river stage","27.49"
"CDEC","KWK",2011-03-30 12:15:00,"01","river stage","27.58"
"CDEC","KWK",2011-03-30 12:30:00,"01","river stage","27.54"
"CDEC","KWK",2011-03-30 12:45:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-30 13:00:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 13:15:00,"01","river stage","27.52"
"CDEC","KWK",2011-03-30 13:30:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 13:45:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-30 14:00:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-30 14:15:00,"01","river stage","27.61"
"CDEC","KWK",2011-03-30 14:30:00,"01","river stage","27.53"
"CDEC","KWK",2011-03-30 14:45:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-30 15:00:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-30 15:15:00,"01","river stage","27.49"
"CDEC","KWK",2011-03-30 15:30:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 15:45:00,"01","river stage","27.58"
"CDEC","KWK",2011-03-30 16:00:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 16:15:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-30 16:30:00,"01","river stage","27.58"
"CDEC","KWK",2011-03-30 16:45:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-30 17:00:00,"01","river stage","27.48"
"CDEC","KWK",2011-03-30 17:15:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-30 17:30:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 17:45:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-30 18:00:00,"01","river stage","27.55"
"CDEC","KWK",2011-03-30 18:15:00,"01","river stage","27.58"
"CDEC","KWK",2011-03-30 18:30:00,"01","river stage","27.56"
"CDEC","KWK",2011-03-30 18:45:00,"01","river stage","27.55"
"CDEC","KWK",2011-03-30 19:00:00,"01","river stage","27.59"
"CDEC","KWK",2011-03-30 19:15:00,"01","river stage","27.48"
"CDEC","KWK",2011-03-30 19:30:00,"01","river stage","27.54"
"CDEC","KWK",2011-03-30 19:45:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-30 20:00:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-30 20:15:00,"01","river stage","27.52"
"CDEC","KWK",2011-03-30 20:30:00,"01","river stage","27.49"
"CDEC","KWK",2011-03-30 20:45:00,"01","river stage","27.45"
"CDEC","KWK",2011-03-30 21:00:00,"01","river stage","27.48"
"CDEC","KWK",2011-03-30 21:15:00,"01","river stage","27.52"
"CDEC","KWK",2011-03-30 21:30:00,"01","river stage","27.45"
"CDEC","KWK",2011-03-30 21:45:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-30 22:00:00,"01","river stage","27.54"
"CDEC","KWK",2011-03-30 22:15:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-30 22:30:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-30 22:45:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-30 23:00:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-30 23:15:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-30 23:30:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-30 23:45:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-31 00:00:00,"01","river stage","27.38"
"CDEC","KWK",2011-03-31 00:15:00,"01","river stage","27.53"
"CDEC","KWK",2011-03-31 00:30:00,"01","river stage","27.49"
"CDEC","KWK",2011-03-31 00:45:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 01:00:00,"01","river stage","27.57"
"CDEC","KWK",2011-03-31 01:15:00,"01","river stage","27.47"
"CDEC","KWK",2011-03-31 01:30:00,"01","river stage","27.48"
"CDEC","KWK",2011-03-31 01:45:00,"01","river stage","27.52"
"CDEC","KWK",2011-03-31 02:00:00,"01","river stage","27.53"
"CDEC","KWK",2011-03-31 02:15:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-31 02:30:00,"01","river stage","27.44"
"CDEC","KWK",2011-03-31 02:45:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-31 03:00:00,"01","river stage","27.47"
"CDEC","KWK",2011-03-31 03:15:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-31 03:30:00,"01","river stage","27.49"
"CDEC","KWK",2011-03-31 03:45:00,"01","river stage","27.55"
"CDEC","KWK",2011-03-31 04:00:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 04:15:00,"01","river stage","27.47"
"CDEC","KWK",2011-03-31 04:30:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-31 04:45:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-31 05:00:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-31 05:15:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-31 05:30:00,"01","river stage","27.49"
"CDEC","KWK",2011-03-31 05:45:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-31 06:00:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 06:15:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 06:30:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 06:45:00,"01","river stage","27.45"
"CDEC","KWK",2011-03-31 07:00:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-31 07:15:00,"01","river stage","27.45"
"CDEC","KWK",2011-03-31 07:30:00,"01","river stage","27.44"
"CDEC","KWK",2011-03-31 07:45:00,"01","river stage","27.47"
"CDEC","KWK",2011-03-31 08:00:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 08:15:00,"01","river stage","27.44"
"CDEC","KWK",2011-03-31 08:30:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 08:45:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-31 09:00:00,"01","river stage","27.34"
"CDEC","KWK",2011-03-31 09:15:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-31 09:30:00,"01","river stage","27.46"
"CDEC","KWK",2011-03-31 09:45:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 10:00:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 10:15:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 10:30:00,"01","river stage","27.47"
"CDEC","KWK",2011-03-31 10:45:00,"01","river stage","27.45"
"CDEC","KWK",2011-03-31 11:00:00,"01","river stage","27.36"
"CDEC","KWK",2011-03-31 11:15:00,"01","river stage","27.44"
"CDEC","KWK",2011-03-31 11:30:00,"01","river stage","27.39"
"CDEC","KWK",2011-03-31 11:45:00,"01","river stage","27.34"
"CDEC","KWK",2011-03-31 12:00:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 12:15:00,"01","river stage","27.38"
"CDEC","KWK",2011-03-31 12:30:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-31 12:45:00,"01","river stage","27.39"
"CDEC","KWK",2011-03-31 13:00:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 13:15:00,"01","river stage","27.45"
"CDEC","KWK",2011-03-31 13:30:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 13:45:00,"01","river stage","27.39"
"CDEC","KWK",2011-03-31 14:00:00,"01","river stage","27.36"
"CDEC","KWK",2011-03-31 14:15:00,"01","river stage","27.37"
"CDEC","KWK",2011-03-31 14:30:00,"01","river stage","27.37"
"CDEC","KWK",2011-03-31 14:45:00,"01","river stage","27.28"
"CDEC","KWK",2011-03-31 15:00:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 15:15:00,"01","river stage","27.36"
"CDEC","KWK",2011-03-31 15:30:00,"01","river stage","27.38"
"CDEC","KWK",2011-03-31 15:45:00,"01","river stage","27.39"
"CDEC","KWK",2011-03-31 16:00:00,"01","river stage","27.37"
"CDEC","KWK",2011-03-31 16:15:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 16:30:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 16:45:00,"01","river stage","27.37"
"CDEC","KWK",2011-03-31 17:00:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 17:15:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 17:30:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 17:45:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 18:00:00,"01","river stage","27.36"
"CDEC","KWK",2011-03-31 18:15:00,"01","river stage","27.39"
"CDEC","KWK",2011-03-31 18:30:00,"01","river stage","27.43"
"CDEC","KWK",2011-03-31 18:45:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 19:00:00,"01","river stage","27.44"
"CDEC","KWK",2011-03-31 19:15:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 19:30:00,"01","river stage","27.51"
"CDEC","KWK",2011-03-31 19:45:00,"01","river stage","27.37"
"CDEC","KWK",2011-03-31 20:00:00,"01","river stage","27.30"
"CDEC","KWK",2011-03-31 20:15:00,"01","river stage","27.38"
"CDEC","KWK",2011-03-31 20:30:00,"01","river stage","27.38"
"CDEC","KWK",2011-03-31 20:45:00,"01","river stage","27.37"
"CDEC","KWK",2011-03-31 21:00:00,"01","river stage","27.34"
"CDEC","KWK",2011-03-31 21:15:00,"01","river stage","27.39"
"CDEC","KWK",2011-03-31 21:30:00,"01","river stage","27.42"
"CDEC","KWK",2011-03-31 21:45:00,"01","river stage","27.41"
"CDEC","KWK",2011-03-31 22:00:00,"01","river stage","27.30"
"CDEC","KWK",2011-03-31 22:15:00,"01","river stage","27.50"
"CDEC","KWK",2011-03-31 22:30:00,"01","river stage","27.47"
"CDEC","KWK",2011-03-31 22:45:00,"01","river stage","27.40"
"CDEC","KWK",2011-03-31 23:00:00,"01","river stage","27.35"
"CDEC","KWK",2011-04-30 23:00:00,"01","river stage","10.26"
"CDEC","KWK",2011-04-30 23:15:00,"01","river stage","10.34"
"CDEC","KWK",2011-04-30 23:30:00,"01","river stage","10.29"
"CDEC","KWK",2011-04-30 23:45:00,"01","river stage","10.29"
"CDEC","KWK",2011-05-01 00:00:00,"01","river stage","10.29"
"CDEC","KWK",2011-05-01 00:15:00,"01","river stage","10.28"
"CDEC","KWK",2011-05-01 00:30:00,"01","river stage","10.29"
"CDEC","KWK",2011-05-01 00:45:00,"01","river stage","10.26"
"CDEC","KWK",2011-05-01 01:00:00,"01","river stage","10.29"
"CDEC","KWK",2011-05-01 01:15:00,"01","river stage","10.28"
"CDEC","KWK",2011-05-01 01:30:00,"01","river stage","10.24"
"CDEC","KWK",2011-05-01 01:45:00,"01","river stage","10.23"
"CDEC","KWK",2011-05-01 02:00:00,"01","river stage","10.24"
"CDEC","KWK",2011-05-01 02:15:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 02:30:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 02:45:00,"01","river stage","10.24"
"CDEC","KWK",2011-05-01 03:00:00,"01","river stage","10.24"
"CDEC","KWK",2011-05-01 03:15:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 03:30:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 03:45:00,"01","river stage","10.23"
"CDEC","KWK",2011-05-01 04:00:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-01 04:15:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 04:30:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 04:45:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 05:00:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-01 05:15:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-01 05:30:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-01 05:45:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 06:00:00,"01","river stage","10.13"
"CDEC","KWK",2011-05-01 06:15:00,"01","river stage","10.11"
"CDEC","KWK",2011-05-01 06:30:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-01 06:45:00,"01","river stage","10.13"
"CDEC","KWK",2011-05-01 07:00:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-01 07:15:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-01 07:30:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-01 07:45:00,"01","river stage","10.11"
"CDEC","KWK",2011-05-01 08:00:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-01 08:15:00,"01","river stage","10.08"
"CDEC","KWK",2011-05-01 08:30:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-01 08:45:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-01 09:00:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-01 09:15:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-01 09:30:00,"01","river stage","10.01"
"CDEC","KWK",2011-05-01 09:45:00,"01","river stage","10.00"
"CDEC","KWK",2011-05-01 10:00:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-01 10:15:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-01 10:30:00,"01","river stage","10.03"
"CDEC","KWK",2011-05-01 10:45:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-01 11:00:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-01 11:15:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-01 11:30:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-01 11:45:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-01 12:00:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-01 12:15:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-01 12:30:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-01 12:45:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-01 13:00:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-01 13:15:00,"01","river stage","10.13"
"CDEC","KWK",2011-05-01 13:30:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-01 13:45:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-01 14:00:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-01 14:15:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-01 14:30:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 14:45:00,"01","river stage","10.21"
"CDEC","KWK",2011-05-01 15:00:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 15:15:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-01 15:30:00,"01","river stage","10.20"
"CDEC","KWK",2011-05-01 15:45:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 16:00:00,"01","river stage","10.21"
"CDEC","KWK",2011-05-01 16:15:00,"01","river stage","10.23"
"CDEC","KWK",2011-05-01 16:30:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 16:45:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 17:00:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-01 17:15:00,"01","river stage","10.13"
"CDEC","KWK",2011-05-01 17:30:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-01 17:45:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-01 18:00:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-01 18:15:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-01 18:30:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-01 18:45:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 19:00:00,"01","river stage","10.20"
"CDEC","KWK",2011-05-01 19:15:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 19:30:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 19:45:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 20:00:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 20:15:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 20:30:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-01 20:45:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-01 21:00:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-01 21:15:00,"01","river stage","10.21"
"CDEC","KWK",2011-05-01 21:30:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-01 21:45:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-01 22:00:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-01 22:15:00,"01","river stage","10.22"
"CDEC","KWK",2011-05-01 22:30:00,"01","river stage","10.20"
"CDEC","KWK",2011-05-01 22:45:00,"01","river stage","10.13"
"CDEC","KWK",2011-05-01 23:00:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-01 23:15:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-01 23:30:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-01 23:45:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-02 00:00:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-02 00:15:00,"01","river stage","10.21"
"CDEC","KWK",2011-05-02 00:30:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 00:45:00,"01","river stage","10.13"
"CDEC","KWK",2011-05-02 01:00:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 01:15:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 01:30:00,"01","river stage","10.11"
"CDEC","KWK",2011-05-02 01:45:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 02:00:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-02 02:15:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 02:30:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 02:45:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 03:00:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-02 03:15:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-02 03:30:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-02 03:45:00,"01","river stage","10.10"
"CDEC","KWK",2011-05-02 04:00:00,"01","river stage","10.08"
"CDEC","KWK",2011-05-02 04:15:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-02 04:30:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-02 04:45:00,"01","river stage","10.10"
"CDEC","KWK",2011-05-02 05:00:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-02 05:15:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-02 05:30:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-02 05:45:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-02 06:00:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-02 06:15:00,"01","river stage","10.10"
"CDEC","KWK",2011-05-02 06:30:00,"01","river stage","10.08"
"CDEC","KWK",2011-05-02 06:45:00,"01","river stage","9.99"
"CDEC","KWK",2011-05-02 07:00:00,"01","river stage","9.93"
"CDEC","KWK",2011-05-02 07:15:00,"01","river stage","9.99"
"CDEC","KWK",2011-05-02 07:30:00,"01","river stage","10.02"
"CDEC","KWK",2011-05-02 07:45:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-02 08:00:00,"01","river stage","10.03"
"CDEC","KWK",2011-05-02 08:15:00,"01","river stage","10.01"
"CDEC","KWK",2011-05-02 08:30:00,"01","river stage","9.94"
"CDEC","KWK",2011-05-02 08:45:00,"01","river stage","9.97"
"CDEC","KWK",2011-05-02 09:00:00,"01","river stage","9.99"
"CDEC","KWK",2011-05-02 09:15:00,"01","river stage","10.00"
"CDEC","KWK",2011-05-02 09:30:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-02 09:45:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-02 10:00:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-02 10:15:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-02 10:30:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-02 10:45:00,"01","river stage","10.03"
"CDEC","KWK",2011-05-02 11:00:00,"01","river stage","10.04"
"CDEC","KWK",2011-05-02 11:15:00,"01","river stage","10.03"
"CDEC","KWK",2011-05-02 11:30:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-02 11:45:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-02 12:00:00,"01","river stage","10.08"
"CDEC","KWK",2011-05-02 12:15:00,"01","river stage","10.06"
"CDEC","KWK",2011-05-02 12:30:00,"01","river stage","10.05"
"CDEC","KWK",2011-05-02 12:45:00,"01","river stage","10.07"
"CDEC","KWK",2011-05-02 13:00:00,"01","river stage","10.08"
"CDEC","KWK",2011-05-02 13:15:00,"01","river stage","10.08"
"CDEC","KWK",2011-05-02 13:30:00,"01","river stage","10.10"
"CDEC","KWK",2011-05-02 13:45:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-02 14:00:00,"01","river stage","10.10"
"CDEC","KWK",2011-05-02 14:15:00,"01","river stage","10.11"
"CDEC","KWK",2011-05-02 14:30:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 14:45:00,"01","river stage","10.10"
"CDEC","KWK",2011-05-02 15:00:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 15:15:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 15:30:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-02 15:45:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-02 16:00:00,"01","river stage","10.18"
"CDEC","KWK",2011-05-02 16:15:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-02 16:30:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-02 16:45:00,"01","river stage","10.15"
"CDEC","KWK",2011-05-02 17:00:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 17:15:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-02 17:30:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-02 17:45:00,"01","river stage","10.12"
"CDEC","KWK",2011-05-02 18:00:00,"01","river stage","10.09"
"CDEC","KWK",2011-05-02 18:15:00,"01","river stage","10.11"
"CDEC","KWK",2011-05-02 18:30:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 18:45:00,"01","river stage","10.20"
"CDEC","KWK",2011-05-02 19:00:00,"01","river stage","10.20"
"CDEC","KWK",2011-05-02 19:15:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-02 19:30:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-02 19:45:00,"01","river stage","10.19"
"CDEC","KWK",2011-05-02 20:00:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-02 20:15:00,"01","river stage","10.17"
"CDEC","KWK",2011-05-02 20:30:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-02 20:45:00,"01","river stage","10.16"
"CDEC","KWK",2011-05-02 21:00:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 21:15:00,"01","river stage","10.14"
"CDEC","KWK",2011-05-02 21:30:00,"01","river stage","10.21"
"CDEC","KWK",2011-05-02 21:45:00,"01","river stage","10.14"
